epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,4363.83,1.9424,1.94114,0.00978,0.32814,0.25191,0.17536,0.06663,2.05102,3.26354,0.01304,0.000288193,0.000288193,0.000288193
69,4427.39,1.96167,1.88933,0.00704,0.43758,0.18297,0.19405,0.09583,2.07932,3.02447,0.01329,0.000286972,0.000286972,0.000286972
70,4491.85,1.91478,1.85946,0.00968,0.43624,0.30686,0.22446,0.0979,2.0949,2.91433,0.01406,0.000285751,0.000285751,0.000285751
71,4554.94,2.00155,1.82492,0.00806,0.40822,0.28118,0.20583,0.09477,2.07091,3.13328,0.01303,0.00028453,0.00028453,0.00028453
72,4619.09,1.96045,1.92962,0.00816,0.41553,0.28212,0.19781,0.08606,2.21312,2.98797,0.01472,0.000283309,0.000283309,0.000283309
73,4684.55,1.81884,1.75441,0.00752,0.41481,0.21056,0.17616,0.08113,2.22351,3.31892,0.0139,0.000282088,0.000282088,0.000282088
74,4748.87,1.8442,1.88275,0.01005,0.46961,0.20964,0.18514,0.08605,2.16204,3.21027,0.01459,0.000280867,0.000280867,0.000280867
75,4813.5,1.82751,1.80897,0.00718,0.55792,0.21641,0.18991,0.0728,2.22577,3.12697,0.01523,0.000279646,0.000279646,0.000279646
76,4877.6,1.84477,1.69176,0.00786,0.6121,0.21869,0.20557,0.0853,2.17872,2.93362,0.01499,0.000278425,0.000278425,0.000278425
77,4942.18,1.92768,1.7944,0.00837,0.4068,0.25062,0.19128,0.09197,2.21713,3.05368,0.01371,0.000277204,0.000277204,0.000277204
78,5006.77,1.81955,1.79825,0.00731,0.30823,0.16817,0.19375,0.09063,2.20962,3.09493,0.01484,0.000275983,0.000275983,0.000275983
79,5071.09,1.79027,1.64612,0.00856,0.54648,0.17392,0.16065,0.06694,2.2038,3.09347,0.01452,0.000274762,0.000274762,0.000274762
80,5135.57,1.84412,1.77758,0.00811,0.54625,0.20497,0.19682,0.07985,2.2075,2.91912,0.01391,0.000273541,0.000273541,0.000273541
81,5199.66,1.90926,1.79533,0.00872,0.44539,0.213,0.21284,0.09875,2.23597,3.14895,0.01389,0.00027232,0.00027232,0.00027232
82,5263.85,1.85944,1.59239,0.00799,0.4811,0.21425,0.23055,0.10289,2.12736,2.95157,0.01336,0.000271099,0.000271099,0.000271099
83,5328.28,1.95754,1.77416,0.00766,0.59448,0.18827,0.20052,0.08872,2.15763,2.92985,0.01406,0.000269878,0.000269878,0.000269878
84,5394.42,1.92144,1.75502,0.00805,0.54024,0.22468,0.23286,0.09961,2.08586,2.96379,0.01351,0.000268657,0.000268657,0.000268657
85,5459.15,1.88103,1.71845,0.00812,0.35605,0.21411,0.20087,0.09376,2.12684,2.98969,0.014,0.000267436,0.000267436,0.000267436
86,5523.16,1.85978,1.55263,0.00749,0.54105,0.20575,0.20122,0.0879,2.13918,2.80346,0.01332,0.000266215,0.000266215,0.000266215
87,5586.2,1.72157,1.44847,0.00722,0.42207,0.27692,0.23104,0.10788,2.16302,2.79032,0.01438,0.000264994,0.000264994,0.000264994
88,5653.07,1.87558,1.62696,0.00777,0.45788,0.25663,0.23313,0.11313,2.24865,2.8082,0.01458,0.000263773,0.000263773,0.000263773
89,5717.2,1.73175,1.5853,0.00701,0.49527,0.23265,0.23238,0.09686,2.25545,2.93878,0.01549,0.000262552,0.000262552,0.000262552
90,5781.08,1.82963,1.53758,0.00913,0.31283,0.23575,0.20798,0.09931,2.15061,3.08049,0.01379,0.000261331,0.000261331,0.000261331
91,5845.17,1.77859,1.59065,0.00813,0.4039,0.25324,0.23208,0.10882,2.27327,2.74641,0.01462,0.00026011,0.00026011,0.00026011
92,5907.49,1.77353,1.4254,0.00617,0.3921,0.34084,0.2523,0.11848,2.24266,2.87385,0.01447,0.000258889,0.000258889,0.000258889
93,5970.37,1.78216,1.44459,0.00747,0.36632,0.33951,0.22725,0.1052,2.19874,2.89534,0.01297,0.000257668,0.000257668,0.000257668
94,6035.85,1.87474,1.71169,0.00804,0.44052,0.25067,0.17692,0.0836,2.17673,3.13807,0.01407,0.000256447,0.000256447,0.000256447
95,6100.46,1.6641,1.47342,0.00696,0.38574,0.28637,0.22954,0.09864,2.13339,3.02285,0.01345,0.000255226,0.000255226,0.000255226
96,6164.98,1.69146,1.44157,0.00663,0.36082,0.26452,0.2036,0.0991,2.25333,2.90737,0.01534,0.000254005,0.000254005,0.000254005
97,6229.26,1.70518,1.38001,0.00747,0.49049,0.15398,0.18856,0.07837,2.30675,3.12099,0.01419,0.000252784,0.000252784,0.000252784
98,6293.88,1.65887,1.38545,0.00746,0.48219,0.17369,0.19802,0.0881,2.2308,3.05206,0.0141,0.000251563,0.000251563,0.000251563
99,6355.12,1.75135,1.45297,0.00728,0.3908,0.23973,0.18787,0.0992,2.23036,3.12244,0.01516,0.000250342,0.000250342,0.000250342
100,6420.89,1.73375,1.43895,0.00764,0.61947,0.13742,0.16072,0.07595,2.22482,3.1182,0.014,0.000249121,0.000249121,0.000249121
101,6486.25,1.79202,1.44658,0.00789,0.4276,0.25536,0.19112,0.09161,2.25456,3.12917,0.01359,0.0002479,0.0002479,0.0002479
102,6548.98,1.75785,1.42939,0.00795,0.54944,0.20255,0.23385,0.10433,2.24718,2.80479,0.01426,0.000246679,0.000246679,0.000246679
103,6612.35,1.71504,1.39622,0.00792,0.52269,0.24671,0.23432,0.10923,2.34461,2.73923,0.01538,0.000245458,0.000245458,0.000245458
104,6676.53,1.82656,1.36742,0.0065,0.4592,0.26751,0.21654,0.09578,2.33614,2.85609,0.0153,0.000244237,0.000244237,0.000244237
105,6741.56,1.68658,1.36983,0.00727,0.60324,0.19408,0.22514,0.09014,2.24287,3.06362,0.01409,0.000243016,0.000243016,0.000243016
106,6805.12,1.73337,1.34289,0.00614,0.51005,0.21503,0.21319,0.0948,2.42578,3.11257,0.0157,0.000241795,0.000241795,0.000241795
107,6867.68,1.67737,1.46238,0.00865,0.34309,0.25601,0.19283,0.09097,2.37937,2.7717,0.01596,0.000240574,0.000240574,0.000240574
108,6931,1.66837,1.23921,0.00555,0.45904,0.23367,0.21502,0.09241,2.25736,2.88103,0.0148,0.000239353,0.000239353,0.000239353
109,6997.02,1.66156,1.32941,0.00723,0.37318,0.19356,0.19142,0.09165,2.25972,2.76826,0.01458,0.000238132,0.000238132,0.000238132
110,7061.56,1.6463,1.34373,0.00767,0.56315,0.25272,0.24245,0.09868,2.32911,2.93576,0.01481,0.000236911,0.000236911,0.000236911
111,7125.1,1.78221,1.46565,0.00707,0.55209,0.26575,0.22848,0.08567,2.42343,2.72807,0.01569,0.00023569,0.00023569,0.00023569
112,7188.09,1.62293,1.20807,0.00617,0.65505,0.2021,0.21997,0.09095,2.41511,2.86171,0.01479,0.000234469,0.000234469,0.000234469
113,7252.62,1.65103,1.34388,0.00727,0.56372,0.19233,0.24993,0.09409,2.44071,2.744,0.01553,0.000233248,0.000233248,0.000233248
114,7316.73,1.67223,1.34382,0.00662,0.61169,0.13915,0.23286,0.09605,2.30253,2.9572,0.01451,0.000232027,0.000232027,0.000232027
115,7379.19,1.64207,1.26581,0.006,0.39193,0.23352,0.18804,0.08135,2.2903,2.95351,0.01406,0.000230806,0.000230806,0.000230806
116,7442.44,1.6023,1.21628,0.00581,0.34872,0.23414,0.18745,0.07635,2.3206,2.91303,0.01516,0.000229585,0.000229585,0.000229585
